eventID,trackID,parentID,particle,time_ns,x_mm,y_mm,z_mm,energy_MeV,process,edep_MeV
39,20311,20293,e+,0.726258,-2.87062,-3.93281,67.9227,0,conv,1.17911
39,20338,20036,e+,0.65212,1.40922,-4.23725,46.2455,1.59315,conv,0.396745
39,20368,19315,e+,0.67361,0.230818,-4.76341,52.5577,0,conv,2.86449
39,20391,18397,e+,0.613105,3.7151,-3.48919,34.77,848.124,conv,1.27692
39,20457,20425,e+,0.772601,9.09419,-8.95076,81.2138,0,conv,0.896631
39,20479,20418,e+,0.698235,0.141042,-1.31308,59.9109,0,conv,0.488771
39,20489,20417,e+,0.702783,-0.0209863,-2.21564,61.3456,0.764764,conv,0.834782
39,20510,20416,e+,0.643724,2.7006,-3.16206,43.8828,71.4909,conv,0.512076
39,20531,20525,e+,0.701283,0.543007,-2.81341,58.5041,0.559699,conv,2.15515
39,20548,20524,e+,0.702472,-8.57474,-1.99429,55.8601,0,conv,1.01149
39,20561,20557,e+,0.760552,-18.4728,7.13826,66.4827,0.486454,conv,0.192653
39,20570,20556,e+,0.810273,-36.6993,-6.37998,71.1647,0,conv,1.29704
39,20585,20519,e+,0.672308,-0.713882,-0.877612,51.1575,0,conv,0.206038
39,20594,20518,e+,0.670099,0.0994297,-0.886969,50.8653,0,conv,0.293209
39,20608,20514,e+,0.669383,1.12468,-0.671852,50.9564,0.663469,conv,2.74075
39,20656,20637,e+,0.734497,-5.26883,0.097782,69.2222,0,conv,0.691107
39,20691,20674,e+,0.64537,2.80166,-3.37636,44.3076,0,conv,1.30363
39,20701,20415,e+,0.64275,2.78829,-3.22605,43.6016,34.4876,conv,0.975145
39,20736,20707,e+,0.767141,-13.3218,14.6482,71.5863,0,conv,0.394302
39,20743,20706,e+,0.732015,-9.98391,1.65789,66.5598,3.25731,conv,0.256956
39,20798,20763,e+,0.677342,1.65851,-2.85316,53.902,3.2829,conv,1.88138
39,20812,20413,e+,0.662009,2.20741,-3.1114,49.3476,31.1493,conv,0.12813
39,20838,20816,e+,0.747305,-0.856888,-3.77244,74.7064,0,conv,1.37476
39,20855,20411,e+,0.664725,2.3527,-3.25382,50.1805,2.99806,conv,0.158319
39,20875,20408,e+,0.643463,2.87269,-3.23996,43.8283,146.442,conv,0.575676
39,20901,20880,e+,0.695988,0.999491,0.350864,59.0078,3.46261,conv,0.807186
39,20943,20877,e+,0.699129,1.01803,-3.03033,60.3979,3.4993,conv,1.54794
39,20964,20962,e+,0.709576,1.22451,-2.91434,63.5488,52.1114,conv,1.60576
39,20976,20967,e+,0.727447,0.250985,-1.07061,68.437,21.1108,conv,2.90722
39,21019,20966,e+,0.745306,0.732072,-2.82275,74.2315,0.955802,conv,3.52325
39,21062,20961,e+,0.722247,1.39541,-2.41906,67.316,12.2192,conv,0.088771
39,21101,21086,e+,0.781791,4.34058,0.992703,84.5832,1.62667,conv,0.273194
39,21171,21140,e+,0.697479,4.84059,2.30644,58.6797,17.3027,conv,3.28306
39,21211,21138,e+,0.787452,6.71223,10.5863,84.3611,0,conv,0.236811
39,21224,21134,e+,0.698364,5.21531,1.9601,59.0445,6.3131,conv,2.43071
39,21287,20405,e+,0.63634,3.03783,-3.28093,41.6988,36.2601,conv,1.59101
39,21307,21295,e+,0.658505,1.11643,-5.15013,47.3607,12.4047,conv,0.423982
39,21364,21356,e+,0.680375,4.76573,-4.88213,53.8987,0.886525,conv,0.2212
39,21377,21355,e+,0.664681,2.86954,-5.75524,49.4749,3.1227,conv,1.58304
39,21388,21379,e+,0.797072,-10.042,-42.4835,44.1967,0,conv,0.249733
39,21400,21352,e+,0.68017,1.27084,-6.25923,54.2998,14.0342,conv,0.857924
39,21435,21349,e+,0.663366,2.10485,-3.54235,49.6807,0.303458,conv,0.843404
39,21457,21346,e+,0.641454,2.86438,-3.44352,43.1814,0,conv,0.483421
39,21473,21345,e+,0.700897,-1.82142,-7.03737,59.9703,0,conv,1.2658
39,21522,21341,e+,0.695588,2.38805,-3.88694,59.4421,7.89549,conv,4.95633
39,21542,20403,e+,0.634356,3.16153,-3.23159,41.1078,2.44293,conv,5.74721
39,21591,21553,e+,0.7359,4.7117,-11.4163,70.3786,0,conv,1.75815
39,21599,20402,e+,0.64017,2.9568,-3.24783,42.8443,0,conv,0.0100965
39,21623,20400,e+,0.680436,1.97023,-2.85638,54.869,12.158,conv,1.01331
39,21628,21626,e+,0.683914,1.13418,-2.66184,55.3862,0,conv,1.04982
39,21679,20394,e+,0.646026,2.77158,-3.00583,44.5774,2.67426,conv,1.94445
39,21726,21724,e+,0.663963,-3.52749,2.47184,35.8933,0,conv,0.464969
39,21765,21699,e+,0.626559,2.82361,-3.08653,38.6669,16.3734,conv,0.306625
39,21771,21769,e+,0.773228,34.2684,-16.2457,65.0445,0,conv,0.280107
39,21794,21790,e+,0.651115,1.45421,1.83282,36.4263,0,conv,0.917969
39,21806,21698,e+,0.695148,-2.14787,-2.22084,58.6071,0.459989,conv,0.194862
39,21820,21697,e+,0.632048,2.28053,-3.4048,40.2393,1.42901,conv,0.531676
39,21962,21953,e+,4.14986,-0.675027,36.7537,50.6727,0,conv,0.694501
39,21977,21975,e+,3.52163,-26.2774,7.86986,59.3682,0,conv,0.973161
39,21986,21974,e+,3.54613,-32.4817,12.1548,54.0505,0.504226,conv,1.27306
39,22001,21997,e+,3.09979,-57.2339,54.7415,33.2743,1.03646,conv,0.189523
39,22102,22093,e+,0.806266,17.6341,31.7461,43.0055,0,conv,0.014189
39,22122,22112,e+,3.25252,3.62734,-25.9348,34.9339,0,conv,0.472491
39,19,1,kaon-,0.714645,9.0577,-12.0899,58.9433,416.632,protonInelastic,77.059
39,22184,22175,e+,14.0346,47.5805,26.6387,65.0024,0,conv,0.398537
39,22281,22279,e+,0.740036,7.13329,-8.51628,63.7882,1.8425,conv,5.60339
39,22330,22298,e+,0.842544,-0.226612,9.95552,87.2286,0,conv,1.20441
39,22367,22278,e+,0.743687,12.8468,-17.0738,63.9959,48.3558,conv,1.06386
39,22383,22373,e+,0.820816,29.0272,-32.1592,70.5922,0,conv,0.144889
39,22398,22394,e+,0.829478,29.4464,-33.8836,70.237,0.804944,conv,2.27129
39,22410,22392,e+,0.836992,32.945,-34.9257,70.2356,0,conv,0.264588
39,22424,22371,e+,0.771789,18.726,-22.2556,67.0224,0.789692,conv,0.984516
39,22439,22370,e+,0.766039,16.7655,-21.8153,66.6438,3.67475,conv,0.669626
39,22447,22441,e+,0.796173,15.5902,-30.638,67.5603,1.62918,conv,0.173226
39,22156,19,pi-,0.730903,11.2638,-12.3815,60.3114,0,kaon-Inelastic,6.66618
39,22533,22529,e+,0.732858,11.7583,-12.201,60.3748,0,conv,1.00382
39,22524,22156,pi-,0.734284,11.1282,-12.8193,60.3315,14.0577,pi-Inelastic,2.88798
39,22633,22617,e+,1.92228,30.9247,22.2402,107.787,0,conv,1.3658
39,22736,22590,e+,0.790332,7.3774,-1.46071,65.0725,1.9192,conv,1.43685
39,22822,22813,e+,5.752,-62.2634,-56.8423,22.0286,0,conv,1.78613
39,22861,22588,e+,0.751942,9.25207,-12.3393,60.9488,0,conv,0.0109666
39,22886,22155,e+,0.809274,26.7405,-29.1429,49.7683,37.5881,conv,0.377482
39,22913,22889,e+,0.863703,34.7694,-39.8085,40.6324,9.45034,conv,0.538851
39,22954,22952,e+,0.825955,29.3201,-32.4847,49.4498,6.81654,conv,0.664834
39,22980,22945,e+,0.841692,32.8013,-35.5085,45.6234,2.83688,conv,0.825513
39,22988,18,mu+,40.5957,5.4632,-18.825,35.613,1.25798,Decay,2.86184
39,22991,22988,e+,933.184,5.45092,-18.8318,35.6004,40.994,Decay,0.0129752
39,23013,22997,e+,933.217,-1.51479,-22.1365,41.7635,2.99588,conv,0.578876
39,23023,22996,e+,933.188,4.36218,-19.3393,36.1098,0,conv,0.740486
39,23046,23037,e+,933.238,-2.96182,-15.4903,43.0174,0,conv,0.165951
39,22989,22988,anti_nu_mu,933.44,75,10.9331,22.83,49.6107,Decay,0
39,23105,23098,e+,81.8612,-13.847,-5.95618,26.151,0,conv,0.0458474
39,23111,23097,e+,81.8805,-13.7203,-9.33877,31.0676,0,conv,0.540132
39,23141,23130,e+,7.44236,63.7749,3.13959,38.357,0,conv,0.192583
39,23201,23189,e+,0.811732,5.38116,-10.7975,38.6927,0,conv,1.57434
39,23257,23077,e+,0.704653,27.4841,-11.8317,32.6859,0,conv,0.0691898
39,23292,23287,e+,75.209,42.4962,-13.4838,46.4019,0,conv,1.48514
39,23320,23300,e+,1.68896,50.877,-14.3679,51.6312,0,conv,1.62648
39,23471,23452,e+,0.738246,-16.753,-16.2383,34.866,0,conv,1.21522
39,23487,23485,e+,2.95903,-11.4881,3.84414,-0.256794,0,conv,1.89449
39,23518,23507,e+,0.967094,12.1036,-2.30512,49.9684,0,conv,0.372458
39,23548,23537,e+,6.91787,5.29861,-48.3134,71.8446,0,conv,1.57132
39,23566,23444,e+,0.718404,26.428,0.620988,39.2194,0,conv,0.355038
39,23632,23611,e+,0.920966,2.22751,2.9162,40.4514,0,conv,2.03679
39,23732,23707,e+,13.2674,56.0768,-23.2349,104.655,0,conv,0.278174
39,23748,23741,e+,3.67838,-36.2041,-19.7278,54.2779,0,conv,1.06538
39,23758,23740,e+,3.7104,-46.4131,-12.6293,41.2405,0,conv,0.319696
39,23846,23818,e+,1.00293,3.04253,12.2133,87.5773,0,conv,1.45397
39,23879,23857,e+,2.21949,-19.7214,5.45068,68.0952,2.84679,conv,0.718464
39,23897,23891,e+,5.6864,-17.8633,8.7875,30.5701,0,conv,0.613399
39,23907,23889,e+,5.64359,-11.5396,-4.56787,25.4136,0,conv,0.967508
39,23943,23935,e+,1.03517,25.1764,27.6068,41.6211,0.646401,conv,1.55959
39,23961,23959,e+,2.8826,-2.11563,27.7768,72.0144,1.2185,conv,0.329982
39,24021,24008,e+,1.2674,35.1992,-8.66941,4.32121,0,conv,0.39338
39,24125,24121,e+,2.94258,-36.0926,-63.8745,38.2478,0,conv,1.36002
39,24204,24192,e+,1.63215,21.4823,-4.69183,108.473,1.67018,conv,0.397296
39,24251,24242,e+,3.1412,64.6371,-38.7438,74.1098,0,conv,0.0562772
39,24261,24241,e+,3.23848,43.0789,-25.6687,40.5284,0,conv,0.278268
39,24348,24341,e+,1.72438,62.3853,14.9252,141.349,0,conv,0.932532
39,24372,24365,e+,1.39544,60.6712,18.0244,133.541,0,conv,0.311677
39,24405,24399,e+,0.935214,27.1967,-31.0773,58.5538,0,conv,0.191145
39,24417,24398,e+,0.939642,26.0147,-33.2421,59.1975,0,conv,1.26447
39,24437,24425,e+,1.34893,28.7938,-29.6577,58.0656,0,conv,1.29711
39,24443,24424,e+,1.34412,31.8505,-26.1629,55.0344,0,conv,1.0408
39,24456,24454,e+,1.21476,33.4949,-40.1001,68.2759,0.296656,conv,0.438586
39,24483,24480,e+,5.10333,-15.1106,-38.2256,126.079,0,conv,0.803809
39,24540,24536,e+,1.31815,-41.4646,-54.9513,46.9937,0,conv,0.324713
39,24547,24535,e+,1.31219,-43.1025,-58.1681,50.3322,0,conv,0.375801
39,24602,24600,e+,0.75449,17.322,12.5651,65.4866,81.7694,conv,1.32373
39,24615,24608,e+,0.859851,24.6205,-2.25161,39.3369,0,conv,1.70437
39,24639,24635,e+,0.888018,25.3455,7.77663,32.4422,9.46488,conv,0.694084
39,24667,24633,e+,0.894927,32.5698,5.12288,31.7432,0,conv,0.937487
39,24680,24629,e+,0.898077,43.555,-12.8985,47.6303,0,conv,1.02654
39,24689,24627,e+,0.819918,24.8074,-1.05308,54.4753,0,conv,0.706574
39,24702,24623,e+,0.82234,22.1899,-2.27275,52.5047,5.22812,conv,3.0682
39,24737,24603,e+,0.787093,19.7477,5.09775,59.6662,5.40522,conv,1.13402
39,24750,24738,e+,0.789572,19.8735,4.37514,59.565,1.53152,conv,0.15623
39,24791,24777,e+,0.784429,19.616,4.34861,65.7643,22.3113,conv,0.518234
39,24810,24795,e+,0.849177,31.1841,-7.81631,72.4853,0,conv,0.118475
39,24845,24775,e+,0.818762,19.7528,-6.18412,66.3594,4.93029,conv,2.97911
39,24861,24774,e+,0.813306,18.5791,-4.77973,63.8178,1.27076,conv,0.0585798
39,24885,24770,e+,0.769212,17.6838,8.63206,63.5443,7.47191,conv,0.304176
39,24907,24599,e+,0.762911,16.3639,14.4101,62.4367,28.2507,conv,0.185293
39,24920,24910,e+,0.803442,13.1726,19.8438,52.0726,3.09178,conv,0.759359
39,24959,24952,e+,0.79088,12.6184,13.4055,55.0843,6.54164,conv,0.0397588
39,25003,24950,e+,0.811873,8.1688,14.5943,50.3695,0,conv,2.08152
39,25018,24948,e+,0.861868,9.80827,17.5611,33.6878,0.673619,conv,1.23858
39,25099,25083,e+,1.28679,0.205244,14.8879,76.8802,0.41845,conv,1.72339
39,25182,25172,e+,1.40801,12.8502,29.3716,59.244,0,conv,0.285579
39,25243,25241,e+,3.93951,50.6084,39.3361,67.9579,0.885339,conv,0.65701
39,25298,25296,e+,1.82083,-19.315,39.8872,83.272,0,conv,0.306049
39,25308,25295,e+,1.81249,-1.45729,48.7056,84.445,0,conv,0.763063
39,25341,25321,e+,1.09305,26.8492,42.149,74.9432,1.59532,conv,2.3248
39,25365,25363,e+,1.45228,30.9518,55.0968,79.4997,0,conv,1.95153
39,25384,25377,e+,4.80981,-7.90054,60.4411,102.081,0,conv,1.2517
39,25426,25410,e+,1.43602,12.596,50.2571,91.828,0,conv,2.20635
39,25527,25522,e+,6.92004,40.2686,58.7026,97.5213,0,conv,0.257942
39,25598,25582,e+,2.27985,32.8083,-7.73684,57.0166,0,conv,2.17942
39,25614,25612,e+,1.17328,-17.049,26.396,84.9495,0,conv,0.818793
39,25646,25640,e+,2.96397,-0.387282,7.24999,87.1111,1.82234,conv,0.0402251
39,25661,25639,e+,2.98904,-3.49508,12.8053,92.1022,0,conv,0.945851
39,25670,25668,e+,0.674722,0.145186,-1.12884,51.0426,247.083,conv,2.55406
39,25739,25682,e+,0.710435,-5.5364,1.75544,59.6423,90.4511,conv,1.26954
39,25784,25755,e+,0.764259,-17.9389,5.29744,62.2185,0,conv,0.336496
39,25817,25747,e+,0.805783,-23.4152,8.15483,80.9715,12.7386,conv,0.406186
39,25889,25740,e+,0.750604,-11.8609,4.49949,69.5159,65.5639,conv,0.349436
39,25916,25903,e+,0.790716,-13.3907,13.0242,74.8045,0,conv,0.249424
39,25948,25895,e+,0.848502,-32.8541,19.2188,81.8783,0,conv,1.46765
39,25955,25894,e+,0.780042,-16.3971,8.93823,75.488,0,conv,1.59954
39,25971,25967,e+,0.828627,-4.30877,7.72351,77.4639,0.210963,conv,0.739145
39,25993,25678,e+,0.691063,-2.54339,0.266457,54.8874,6.37961,conv,2.67117
39,26010,25677,e+,0.682286,-1.0863,-0.447517,52.8129,0,conv,0.451999
39,26019,25676,e+,0.682619,-1.11794,-0.379936,52.8957,2.6995,conv,2.42757
39,26064,26057,e+,0.720423,-8.74179,-0.560376,59.4854,0.394467,conv,4.62496
39,26082,26055,e+,0.838259,-44.5735,7.32764,66.9395,0,conv,1.60939
39,26088,26054,e+,0.721805,-11.5541,1.79327,57.0288,1.26229,conv,0.558614
39,26101,26051,e+,0.779623,-27.7436,6.29449,61.4508,0.868241,conv,1.29737
39,26118,26048,e+,0.766342,-20.7135,9.86492,64.4891,3.51721,conv,0.05468
39,26137,26047,e+,0.728218,-8.49539,3.09295,63.8519,1.76196,conv,0.0420625
39,26166,26044,e+,0.767985,-17.0654,7.45763,71.3312,3.56182,conv,1.21618
39,26176,26167,e+,0.845011,-0.93874,1.70459,55.8473,0,conv,0.897916
39,26187,26042,e+,0.687517,-2.26128,-0.16196,53.8703,22.4978,conv,0.174168
39,26236,26234,e+,0.789711,-18.577,17.3159,72.8089,1.72736,conv,3.54334
39,26248,26233,e+,0.740497,-9.89263,5.62207,66.5007,1.77212,conv,3.74041
39,26261,26231,e+,0.711348,-6.46135,1.08208,59.5073,31.7091,conv,0.52118
39,26288,26263,e+,0.72002,-8.08266,1.56456,61.474,0.463637,conv,0.939595
39,26320,26039,e+,0.699095,-4.42549,0.79027,56.4119,38.5765,conv,0.948253
39,26340,26327,e+,0.706182,-5.88392,1.27748,57.8411,8.77387,conv,1.53177
39,26377,26323,e+,0.758389,-13.8542,5.98104,70.5532,0,conv,2.63556
39,26383,26322,e+,0.750744,-13.5127,4.42129,68.4085,3.65468,conv,1.26113
39,26389,26321,e+,0.714187,-7.07065,1.82519,59.9332,29.1003,conv,0.121235
39,26453,26439,e+,0.729094,-8.98298,0.922029,63.078,0,conv,3.70443
39,26504,26484,e+,0.730931,-8.80018,6.51893,62.4926,0,conv,2.12034
39,26523,26038,e+,0.678426,-0.55289,-0.899105,51.8772,12.7581,conv,0.211973
39,26622,25667,e+,0.680062,-0.546929,-9.36821,50.4783,25.1132,conv,0.239286
39,26658,26625,e+,0.709228,-6.22973,-14.9234,54.0933,0.66768,conv,0.692137
39,26671,26669,e+,0.707278,-3.64398,-11.9752,57.5703,3.54399,conv,1.18803
39,26683,26681,e+,0.649642,4.74963,-4.60178,44.2872,43.0054,conv,1.73922
39,26721,26695,e+,0.785259,-19.8091,-27.8372,65.4829,0,conv,0.0659091
39,26735,26692,e+,0.712712,-2.96895,-21.6118,46.4734,0,conv,0.508382
39,26753,26688,e+,0.657469,3.65446,-6.6506,44.0451,2.85395,conv,0.901305
39,26771,26769,e+,0.695406,-1.82011,-16.5378,45.9148,46.3835,conv,2.47782
39,26796,26781,e+,0.707691,-2.20579,-20.0534,45.995,4.09655,conv,0.620935
39,26826,26779,e+,0.752288,1.01038,-32.7531,43.1616,1.53609,conv,2.41057
39,26859,26772,e+,0.73135,-6.86861,-25.8393,47.9262,0,conv,0.414933
39,26870,26868,e+,0.699066,-2.193,-17.4907,46.3493,5.25204,conv,0.0575588
39,26893,26867,e+,0.698574,-1.96904,-17.4368,46.2029,0,conv,0.0928371
39,26919,26910,e+,0.753081,1.6488,-27.4138,58.0818,0.300094,conv,0.465065
39,26932,26768,e+,0.68596,-1.07226,-13.7698,45.0382,0,conv,0.187227
39,26943,26766,e+,0.66941,1.54118,-9.55934,44.6872,0.865695,conv,1.0961
39,26951,26680,e+,0.66738,2.53717,-5.51612,49.9162,77.9075,conv,0.927678
39,26972,26964,e+,0.73342,-4.23732,-18.5668,61.8987,0.966115,conv,0.824517
39,26991,26961,e+,0.762814,-6.33766,-11.0257,76.3681,0,conv,0.19148
39,27001,26960,e+,0.694606,-1.1926,-8.30406,56.5987,19.9313,conv,0.940124
39,27060,26954,e+,0.709448,-3.61316,-8.37693,60.483,0,conv,1.35437
39,27097,27089,e+,0.78292,-5.58809,-27.709,74.4402,0,conv,4.01191
39,27118,27116,e+,0.666967,8.81511,-5.02166,49.7536,235.084,conv,1.42489
39,27142,27126,e+,0.687202,11.4777,-7.28568,54.7031,78.3773,conv,1.9918
39,27188,27148,e+,0.736936,16.3789,-13.1656,67.3166,0.765972,conv,0.548879
39,27196,27147,e+,0.720121,15.1724,-10.9396,63.0814,3.26422,conv,2.96489
39,27207,27146,e+,0.7557,19.9307,-12.9659,72.5305,1.25179,conv,2.22448
39,27232,27224,e+,0.788238,19.7956,-8.8185,80.8267,0,conv,0.700563
39,27277,27262,e+,0.779087,27.2456,-20.7182,72.8674,4.12987,conv,0.820729
39,27293,27125,e+,0.6889,11.7824,-7.25614,55.1765,21.882,conv,1.69521
39,27327,27295,e+,0.727669,17.3978,-10.794,64.7105,0,conv,1.70454
39,27356,27340,e+,0.70784,9.69302,-11.3292,57.6359,0,conv,0.660084
39,27367,27337,e+,0.714926,14.6839,-13.2362,58.9879,0.212744,conv,2.39388
39,27389,27336,e+,0.729603,14.272,-11.3505,66.3877,3.13692,conv,0.859861
39,27420,27334,e+,0.701334,12.7756,-8.53263,58.5384,0,conv,2.03829
39,27433,27124,e+,0.683619,11.0646,-6.53078,53.9468,11.4467,conv,0.038719
39,27502,27498,e+,0.698744,14.0179,-8.65537,56.3468,0,conv,0.711489
39,27513,27497,e+,0.715677,16.8656,-5.49156,60.4507,1.06238,conv,1.72502
39,27532,27495,e+,0.687566,12.3982,-7.73887,53.5782,0,conv,2.02875
39,27547,27487,e+,0.685951,12.5794,-7.47091,53.1481,0,conv,0.814394
39,27562,27484,e+,0.68398,11.4308,-6.30198,53.9403,11.9373,conv,1.72387
39,27599,27595,e+,0.695929,14.3732,-5.37437,55.6741,0.101325,conv,2.26786
39,27608,27483,e+,0.683461,11.5443,-6.16736,53.7101,1.49349,conv,0.0528201
39,27623,27115,e+,0.65319,6.19824,-3.36103,46.6453,194.191,conv,0.148459
39,27670,27636,e+,0.719073,8.79884,-5.5308,66.0314,14.5761,conv,2.20936
39,27723,27635,e+,0.777696,11.0508,-5.30776,83.5512,0,conv,0.645444
39,27732,27633,e+,0.811945,17.016,-3.14531,92.9855,3.52922,conv,2.6374
39,27749,27631,e+,0.672014,7.46581,-3.18045,52.1363,17.2097,conv,0.0792633
39,27782,27774,e+,0.699098,7.42401,-7.59579,58.7721,8.5945,conv,0.845013
39,27820,27630,e+,0.726501,11.0941,-2.30161,68.0394,11.3976,conv,1.57504
39,27861,27857,e+,0.789054,10.9996,-8.44823,85.7899,0,conv,0.94742
39,27868,27628,e+,0.698636,9.87135,-2.60188,59.7336,0.740646,conv,2.4999
39,27885,27626,e+,0.654471,6.29591,-3.35519,47.0132,0,conv,0.224706
39,27893,27625,e+,0.674509,7.80783,-3.27804,52.8298,15.1792,conv,0.622479
39,27905,27896,e+,0.882177,29.4558,7.67264,110.151,0,conv,3.85519
39,27983,27952,e+,0.688161,10.4582,-2.92271,56.1056,5.04853,conv,2.36956
39,28006,27950,e+,0.675979,8.64456,-2.90033,52.9599,27.0657,conv,0.655031
39,28019,28011,e+,0.688478,10.9469,-4.28499,55.5126,4.28046,conv,1.29518
39,28037,28010,e+,0.734328,19.6719,-11.6577,63.1611,0,conv,0.839156
39,28089,27942,e+,0.723489,11.7361,-2.44903,66.9585,13.0866,conv,1.09137
39,28115,28102,e+,0.735944,12.4409,-2.5023,70.6223,13.2329,conv,1.83665
39,28171,28149,e+,0.75239,13.3081,-1.59824,75.3914,1.9538,conv,3.12967
39,28186,28148,e+,0.772092,13.1654,-0.342609,81.2305,2.94112,conv,1.58625
39,28201,27941,e+,0.707694,11.2421,-3.10469,62.1524,0,conv,3.88318
39,28213,27940,e+,0.82961,20.7359,-6.40036,97.2463,0,conv,0.515885
39,28224,27938,e+,0.708922,10.7981,-3.18722,62.6945,0,conv,1.59063
39,28244,28242,e+,0.658229,6.94648,-4.2698,47.8811,22.4025,conv,1.51633
39,28255,28247,e+,0.667336,7.89736,-4.5067,50.3779,3.36204,conv,1.04582
39,28268,28246,e+,0.670871,7.37231,-4.18286,51.6221,2.82798,conv,0.098766
39,28323,28306,e+,0.684152,9.62729,-6.91129,54.1806,0,conv,1.17954
39,28337,28303,e+,0.719694,17.1279,-13.1885,57.8503,0,conv,0.686866
39,28359,28347,e+,1.72032,17.5948,1.65699,53.7337,0.412598,conv,1.88312
39,28378,28296,e+,0.68023,9.01637,-6.19268,53.5734,0.343367,conv,0.116179
39,28412,28285,e+,0.834255,25.7955,-12.045,96.5558,17.3922,conv,0.101314
39,28448,28241,e+,0.655019,5.60155,-3.17984,47.2806,154.117,conv,0.34484
39,28485,28468,e+,0.791108,23.0653,-9.53251,82.6206,0,conv,0.618418
39,28510,28461,e+,0.699545,7.48563,-4.47979,60.3187,3.99717,conv,0.07481
39,28537,28532,e+,0.804067,-1.77213,12.35,80.7783,0,conv,0.67107
39,28561,28460,e+,0.714825,6.95285,-5.64281,64.8936,7.73449,conv,1.59446
39,28583,28562,e+,0.756341,2.49277,-9.41307,75.8792,0,conv,0.606869
39,28597,28458,e+,0.676594,5.8995,-3.16246,53.7338,2.36418,conv,1.50706
39,28627,28608,e+,0.706291,9.03974,-1.217,61.7602,1.32754,conv,1.67916
39,28743,28741,e+,0.729315,4.98171,-7.1103,67.9858,0,conv,0.52589
39,28764,28754,e+,0.804581,5.17665,-12.0695,89.6462,0,conv,0.688055
39,28784,28737,e+,0.781383,0.536985,-5.97436,84.4981,0.40371,conv,0.567233
39,28805,28732,e+,0.743894,4.12083,-3.201,73.8465,7.5766,conv,0.740185
39,28817,28806,e+,0.755586,1.83109,-5.24292,75.5353,1.8333,conv,1.33239
39,28847,28730,e+,0.791659,12.2334,-2.94436,86.7445,0,conv,0.512675
39,28862,28728,e+,0.70586,5.14769,-3.41937,62.4756,5.29069,conv,0.786264
39,28887,28724,e+,0.70975,4.75856,-3.39164,63.6333,25.3377,conv,2.0451
39,28923,28895,e+,0.723986,5.99702,-5.18133,65.0431,0.472407,conv,0.558801
39,28947,28888,e+,0.756001,3.20325,-0.933357,77.18,1.59683,conv,1.7802
39,28970,28721,e+,0.679723,5.46854,-3.14518,54.6598,2.91338,conv,0.683551
39,29009,28986,e+,0.742894,7.45362,-7.98182,72.6891,1.40469,conv,0.679978
39,29069,29060,e+,0.763149,8.05123,10.0343,58.5531,1.0035,conv,1.62997
39,29086,29053,e+,0.71911,4.55802,-3.42365,66.3688,2.63397,conv,2.02513
39,29112,29100,e+,0.747294,2.33721,-5.15988,73.9748,0,conv,0.40361
39,29122,29097,e+,0.919932,-36.455,-12.268,109.105,2.86657,conv,1.02521
39,29139,29052,e+,0.709889,5.34082,-3.28186,63.7064,4.67163,conv,2.47903
39,29165,28711,e+,0.677363,5.57118,-3.15264,53.9605,0.899928,conv,2.03019
39,29191,28705,e+,0.740214,5.62023,-1.95797,72.7894,10.1128,conv,2.20398
39,29202,29193,e+,0.863164,-25.7236,7.6593,89.4574,2.6561,conv,1.44646
39,29220,28704,e+,0.716298,5.55269,-2.19975,65.6077,0,conv,4.8592
39,29250,29248,e+,0.824498,9.4386,5.39384,88.4666,0,conv,1.44863
39,29272,29231,e+,0.723004,5.72355,-2.18337,67.6338,16.9317,conv,0.350751
39,29289,29275,e+,0.787974,4.89362,12.6093,80.2565,1.75228,conv,0.0545404
39,29306,29304,e+,0.781012,10.549,-9.08218,82.7766,0,conv,1.53302
39,29319,29303,e+,0.726983,6.27209,-2.49604,68.5807,1.7301,conv,1.33225
39,29335,28703,e+,0.668081,5.61748,-2.98881,51.1881,0,conv,0.312497
39,29352,28700,e+,0.703981,5.71164,-2.37097,61.9362,52.4753,conv,1.21241
39,29371,29360,e+,0.71857,5.68382,-3.09563,66.1832,4.16,conv,1.61474
39,29396,29358,e+,0.734241,5.29748,-2.67076,70.903,10.3471,conv,0.155379
39,29409,29400,e+,0.764757,1.1918,0.757018,78.2187,2.03361,conv,0.0997009
39,29443,29357,e+,0.723819,5.64433,-3.67663,67.6534,0.618222,conv,0.292891
39,29475,29473,e+,0.724445,7.09881,-6.37343,65.6985,0,conv,1.63939
39,29481,29472,e+,0.816582,1.32241,7.96734,93.7429,0.676937,conv,0.250281
39,29499,28699,e+,0.677766,5.69507,-2.73557,54.0644,0,conv,2.31605
39,29516,29509,e+,0.707197,7.40191,-2.15132,62.5857,0,conv,2.13626
39,29535,28698,e+,0.699756,5.76893,-2.30299,60.6582,0,conv,1.65221
39,15,1,pi-,0.599592,4.16036,-3.67204,30.7444,3533.02,protonInelastic,1.05366
39,29661,29648,e+,2.74942,7.41486,-7.26674,77.0465,0,conv,0.272138
39,29675,29673,e+,2.71012,5.82895,9.34939,81.2714,1.15541,conv,2.34129
39,29707,29687,e+,0.943242,0.188922,0.585665,70.1332,1.33794,conv,2.92858
39,29789,29581,e+,0.820573,21.6473,12.6466,54.8895,0,conv,1.32888
39,29800,29796,e+,1.42686,-5.06538,12.5551,75.7645,0,conv,0.491574
39,29816,29813,e+,5.41747,-69.0916,-14.687,78.6439,3.1119,conv,1.21991
