eventID,trackID,parentID,particle,time_ns,x_mm,y_mm,z_mm,energy_MeV,edep_MeV,
0,3403,3401,gamma,0.804649,-19.7824,15.5092,88.8231,0.25417,compt,0
0,3403,3401,gamma,0.806552,-20.165,15.1893,88.5459,0,phot,0.076115
0,3415,3403,e-,0.806564,-20.1638,15.1889,88.5439,0,eIoni,0.178055
0,3414,3403,e-,0.804913,-19.7649,15.5415,88.8912,0,eIoni,1.87746
0,3402,3401,gamma,0.844928,-22.8629,19.2936,100,12.7455,Transportation,0
0,3402,3401,gamma,1.02553,-34.1971,36.6986,150,12.7455,Transportation,0
0,3402,3401,gamma,1.13389,-40.9977,47.1417,180,12.7455,Transportation,0
0,3400,2180,e-,0.799786,-20.0441,14.9379,87.4995,5.69227,eBrem,0.53453
0,3400,2180,e-,0.801155,-20.1199,15.0058,87.8956,2.56561,eBrem,3.12665
0,3400,2180,e-,0.801538,-20.2125,15.07,87.8831,1.82015,eBrem,0.572484
0,3400,2180,e-,0.801791,-20.2217,15.0004,87.9059,0,eIoni,1.82015
0,3417,3400,gamma,0.80304,-20.3149,14.7046,88.1254,0.114345,compt,0
0,3417,3400,gamma,0.803147,-20.3,14.7021,88.0972,0,phot,0.076115
0,3419,3417,e-,0.803149,-20.3001,14.702,88.097,0,eIoni,0.0382298
0,3418,3417,e-,0.803043,-20.3151,14.7044,88.1257,0,eIoni,0.058633
0,3416,3400,gamma,0.812555,-20.6508,16.0782,91.103,0.232247,compt,0
0,3416,3400,gamma,0.81503,-20.2662,15.8218,90.5226,0,phot,0.076115
0,3421,3416,e-,0.81504,-20.2674,15.8224,90.5212,0,eIoni,0.156132
0,3420,3416,e-,0.812764,-20.663,16.0968,91.1596,0.061968,eBrem,1.32223
0,3420,3416,e-,0.812767,-20.663,16.0972,91.1594,0,eIoni,0.061968
0,3422,3420,gamma,0.814804,-21.2603,16.2133,91.2192,0.201615,compt,0
0,3422,3420,gamma,0.814807,-21.261,16.2135,91.2188,0,phot,0.076115
0,3424,3422,e-,0.814814,-21.2623,16.2133,91.2183,0,eIoni,0.1255
0,3423,3422,e-,0.814804,-21.2603,16.2132,91.2192,0,eIoni,0.0149992
0,2179,2175,gamma,0.693156,-11.9743,7.00841,57.602,0,conv,0
0,3426,2179,e+,0.695164,-12.1477,7.15995,58.1582,23.4141,eBrem,1.53829
0,3426,2179,e+,0.699419,-12.6351,6.88327,59.3037,14.0101,eBrem,3.17608
0,3426,2179,e+,0.70028,-12.6273,6.8511,59.0479,3.92513,eBrem,0.537717
0,3426,2179,e+,0.70104,-12.6352,6.79774,58.828,1.81664,eBrem,0.695649
0,3426,2179,e+,0.701386,-12.5353,6.80309,58.8417,0.798891,eBrem,0.597159
0,3426,2179,e+,0.7015,-12.5521,6.7798,58.8282,0,eIoni,0.798891
0,3426,2179,e+,0.7015,-12.5521,6.7798,58.8282,0,annihil,0
0,3433,3426,gamma,0.756931,-12.016,5.71009,60.8625,0,phot,0.076115
0,3434,3433,e-,0.756966,-12.0136,5.71509,60.8694,0,eIoni,0.434884
0,3432,3426,gamma,0.769719,-13.959,9.58725,53.4894,0.317791,compt,0
0,3432,3426,gamma,0.771677,-14.0406,9.21131,53.0463,0,phot,0.076115
0,3436,3432,e-,0.771693,-14.0405,9.21037,53.0428,0,eIoni,0.241676
0,3435,3432,e-,0.769732,-13.9594,9.58961,53.4883,0,eIoni,0.193208
0,3431,3426,gamma,0.706891,-13.915,6.12197,58.2443,0.191417,compt,0
0,3431,3426,gamma,0.707702,-13.729,5.9724,58.2908,0,phot,0.076115
0,3438,3431,e-,0.707709,-13.7281,5.97265,58.2901,0,eIoni,0.115302
0,3437,3431,e-,0.706907,-13.9181,6.12162,58.2431,0,eIoni,0.229178
0,3430,3426,gamma,0.70796,-10.5882,6.51359,59.0078,1.09405,compt,0
0,3430,3426,gamma,0.707975,-10.584,6.51478,59.0073,0.67084,compt,0
0,3430,3426,gamma,0.747626,-1.25342,2.07217,53.1327,0.605013,compt,0
0,3430,3426,gamma,0.777111,7.21714,1.38662,50.7007,0.319441,compt,0
0,3430,3426,gamma,0.786699,7.14855,-0.309081,48.3808,0.300593,compt,0
0,3430,3426,gamma,0.797158,8.00854,-2.79891,46.68,0.300593,Rayl,0
0,3430,3426,gamma,0.800181,8.20724,-3.57716,46.2605,0,phot,0.003175
0,3444,3430,e-,0.800203,8.21019,-3.58094,46.2622,0,eIoni,0.297418
0,3443,3430,e-,0.7867,7.1485,-0.309055,48.3808,0,eIoni,0.0188474
0,3442,3430,e-,0.777132,7.22173,1.38772,50.7014,0,eIoni,0.285572
0,3441,3430,e-,0.74763,-1.25352,2.07179,53.1324,0,eIoni,0.0658269
0,3440,3430,e-,0.708009,-10.5784,6.52078,59.0095,0,eIoni,0.423213
0,3439,3430,e-,0.707984,-10.5852,6.50936,59.01,0,eIoni,0.318779
0,3429,3426,gamma,0.717859,-12.3944,5.77084,53.895,0,conv,0
0,3446,3429,e+,0.717889,-12.391,5.77212,53.8893,0,eIoni,0.281532
0,3446,3429,e+,0.717889,-12.391,5.77212,53.8893,0,annihil,0
0,3448,3446,gamma,0.993481,-11.9936,6.82002,53.5032,0,phot,0.076115
0,3449,3448,e-,0.993516,-11.9969,6.82751,53.5066,0,eIoni,0.434884
0,3447,3446,gamma,1.00229,-13.6735,2.39036,55.1353,0,phot,0.076115
0,3450,3447,e-,1.00232,-13.6712,2.38236,55.1384,0,eIoni,0.434884
0,3445,3429,e-,0.720273,-12.3761,5.61229,53.1905,1.15958,eIoni,7.08416
0,3445,3429,e-,0.720404,-12.385,5.64527,53.1748,0,eIoni,1.15958
0,3428,3426,gamma,0.759996,-13.1701,3.52758,41.464,0,conv,0
0,3452,3428,e+,0.760395,-13.1974,3.41291,41.4691,1.95898,eIoni,0.474477
0,3452,3428,e+,0.760792,-13.1967,3.51841,41.4203,0,eIoni,1.95898
0,3452,3428,e+,0.760792,-13.1967,3.51841,41.4203,0,annihil,0
0,3454,3452,gamma,0.890571,-14.5135,2.02173,40,0.510999,Transportation,0
0,3454,3452,gamma,1.42061,-100,-95.1404,-52.2017,0.510999,Transportation,0
0,3454,3452,gamma,1.54461,-120,-117.872,-73.7728,0.510999,Transportation,0
0,3453,3452,gamma,0.887382,-12.3942,4.43047,42.2858,0.221402,compt,0
0,3453,3452,gamma,0.888388,-12.4133,4.16349,42.4247,0,phot,0.076115
0,3456,3453,e-,0.888397,-12.4129,4.16243,42.426,0,eIoni,0.145287
0,3455,3453,e-,0.887403,-12.3919,4.43449,42.2873,0,eIoni,0.289597
0,3451,3428,e-,0.760459,-13.1648,3.54141,41.3275,0.938267,eBrem,1.71061
0,3451,3428,e-,0.760549,-13.1577,3.53406,41.3504,0.430562,eBrem,0.147689
0,3451,3428,e-,0.760583,-13.1519,3.53959,41.354,0,eIoni,0.430562
0,3458,3451,gamma,0.760662,-13.1259,3.54586,41.3536,0.154184,compt,0
0,3458,3451,gamma,0.761116,-13.2268,3.45918,41.3812,0,phot,0.076115
0,3460,3458,e-,0.76112,-13.2273,3.4592,41.3808,0,eIoni,0.0780691
0,3459,3458,e-,0.760676,-13.1233,3.54715,41.3536,0,eIoni,0.205832
0,3457,3451,gamma,0.760568,-13.1665,3.52804,41.3572,0,phot,0.076115
0,3461,3457,e-,0.760571,-13.1664,3.52799,41.3575,0,eIoni,0.0474816
0,3427,3426,gamma,0.696065,-12.2551,7.10083,58.3989,0,phot,0.076115
0,3462,3427,e-,0.696076,-12.2548,7.10096,58.4009,0,eIoni,0.163875
0,3425,2179,e-,0.694044,-12.0412,7.07355,57.8514,20.833,eBrem,0.518348
0,3425,2179,e-,0.694069,-12.0439,7.07602,57.8577,3.80053,eBrem,0.0138709
0,3425,2179,e-,0.694214,-12.0589,7.09026,57.8957,2.52618,eBrem,0.0881524
0,3425,2179,e-,0.694611,-12.0878,7.13677,57.9996,1.3834,eBrem,0.900191
0,3425,2179,e-,0.694781,-12.0645,7.09391,58.003,0,eIoni,1.3834
0,3466,3425,gamma,0.700225,-11.5642,5.5443,58.1491,0,phot,0.076115
0,3467,3466,e-,0.700236,-11.5657,5.54285,58.1494,0,eIoni,0.166472
0,3465,3425,gamma,0.695474,-12.1607,7.23466,58.2295,0.354894,compt,0
0,3465,3425,gamma,0.69569,-12.2228,7.22205,58.2154,0.354894,Rayl,0
0,3465,3425,gamma,0.697012,-12.5987,7.13972,58.1214,0,phot,0.076115
0,3469,3465,e-,0.697032,-12.6017,7.14291,58.1198,0,eIoni,0.278779
0,3468,3465,e-,0.695557,-12.1603,7.24435,58.2504,0,eIoni,0.831303
0,3464,3425,gamma,0.696383,-12.2965,7.28893,58.4678,0,conv,0
0,3471,3464,e+,0.699029,-12.5722,7.5368,59.1681,7.50151,eBrem,2.2194
0,3471,3464,e+,0.699051,-12.5716,7.5314,59.1721,0.0498547,eIoni,0.00819897
0,3471,3464,e+,0.699055,-12.5721,7.53122,59.172,0,eIoni,0.0498547
0,3471,3464,e+,0.699055,-12.5721,7.53122,59.172,0,annihil,0
0,3475,3471,gamma,1.05642,-14.2545,7.7939,57.5891,0.510999,Rayl,0
0,3475,3471,gamma,1.08276,-19.5963,8.23623,51.7908,0.506725,compt,0
0,3475,3471,gamma,1.08692,-20.326,8.38239,50.7888,0,phot,0.076115
0,3477,3475,e-,1.08696,-20.3255,8.3911,50.7881,0,eIoni,0.43061
0,3476,3475,e-,1.08276,-19.5963,8.23622,51.7908,0,eIoni,0.00427379
0,3474,3471,gamma,1.06374,-9.30183,7.02062,62.2489,0.459423,compt,0
0,3474,3471,gamma,1.06443,-9.17121,6.90534,62.3612,0,phot,0.076115
0,3479,3474,e-,1.06446,-9.16943,6.90117,62.367,0,eIoni,0.383308
0,3478,3474,e-,1.06374,-9.30171,7.02091,62.2491,0,eIoni,0.0515761
0,3473,3471,e-,0.701136,-12.5249,7.03923,59.5523,2.73205,eIoni,4.7114
0,3473,3471,e-,0.701585,-12.6376,7.10655,59.572,1.08619,eBrem,1.34527
0,3473,3471,e-,0.701705,-12.6567,7.13319,59.5624,0,eIoni,1.08619
0,3480,3473,gamma,0.713577,-14.0456,10.4092,59.3797,0,phot,0.076115
0,3481,3480,e-,0.713593,-14.0477,10.4106,59.3777,0,eIoni,0.224476
0,3472,3471,gamma,0.699305,-12.564,7.46908,59.2148,0,phot,0.076115
0,3482,3472,e-,0.699319,-12.5643,7.46617,59.2167,0.134257,eBrem,0.0205306
0,3482,3472,e-,0.699328,-12.5645,7.46487,59.2159,0,eIoni,0.134257
0,3483,3482,gamma,0.701095,-12.9314,7.27073,58.8844,0,phot,0.076115
0,3484,3483,e-,0.701101,-12.9312,7.27053,58.8835,0,eIoni,0.100985
0,3470,3464,e-,0.696409,-12.3001,7.29103,58.4744,5.31397,eBrem,0.022674
0,3470,3464,e-,0.696946,-12.3955,7.32259,58.5994,4.58972,eBrem,0.595387
0,3470,3464,e-,0.697651,-12.4516,7.21682,58.7722,2.67159,eBrem,0.785928
0,3470,3464,e-,0.698094,-12.43,7.1878,58.8982,0.259443,eBrem,2.41214
0,3470,3464,e-,0.698112,-12.4313,7.1854,58.8952,0,eIoni,0.259443
0,3487,3470,gamma,0.832545,-4.83309,-10.9106,94.1101,0.350836,compt,0
0,3487,3470,gamma,0.844687,-1.45689,-9.55105,94.058,0.338712,compt,0
0,3487,3470,gamma,0.861358,2.44669,-6.60036,93.0413,0,phot,0.076115
0,3490,3487,e-,0.861376,2.44908,-6.59694,93.0418,0,eIoni,0.262597
0,3489,3487,e-,0.844687,-1.45687,-9.55108,94.0581,0,eIoni,0.0121236
0,3488,3487,e-,0.832621,-4.83508,-10.9219,94.1277,0,eIoni,0.781365
0,3486,3470,gamma,0.697276,-12.4178,7.27141,58.6811,0,phot,0.076115
0,3491,3486,e-,0.697279,-12.418,7.27123,58.6809,0,eIoni,0.0527568
0,3485,3470,gamma,0.700856,-13.1966,7.89308,59.2562,0.531056,Rayl,0
0,3485,3470,gamma,0.717475,-16.5849,10.2035,62.0856,0.198391,compt,0
0,3485,3470,gamma,0.717761,-16.5892,10.1866,62.0019,0.175762,compt,0
0,3485,3470,gamma,0.719678,-16.3705,9.76016,61.6846,0.175762,Rayl,0
0,3485,3470,gamma,0.720949,-16.2364,9.47566,61.4695,0,phot,0.076115
0,3494,3485,e-,0.720955,-16.2365,9.475,61.4688,0,eIoni,0.0996475
0,3493,3485,e-,0.717762,-16.5892,10.1866,62.0018,0,eIoni,0.0226287
0,3492,3485,e-,0.7175,-16.588,10.2061,62.09,0,eIoni,0.332665
0,3463,3425,gamma,0.74052,-16.9657,12.3433,69.7723,0,conv,0
0,3496,3463,e+,0.74092,-16.9853,12.422,69.8585,2.11122,eBrem,0.302033
0,3496,3463,e+,0.74131,-16.9838,12.3146,69.899,1.01159,eBrem,0.376809
0,3496,3463,e+,0.741455,-17.0025,12.3509,69.8973,0.663029,eBrem,0.231227
0,3496,3463,e+,0.741544,-17.0049,12.3647,69.917,0,annihil,0.537858
0,3501,3496,gamma,0.744338,-16.9798,13.1985,69.8443,0.198236,compt,0
0,3501,3496,gamma,0.747292,-16.1561,12.9731,70.0793,0,phot,0.076115
0,3503,3501,e-,0.7473,-16.1548,12.9733,70.0791,0,eIoni,0.122121
0,3502,3501,e-,0.74435,-16.9807,13.2008,69.8438,0,eIoni,0.186223
0,3500,3496,gamma,0.743,-17.0249,11.9322,69.9718,0.324716,compt,0
0,3500,3496,gamma,0.749774,-15.2848,11.7858,71.0083,0,phot,0.076115
0,3505,3500,e-,0.749791,-15.2838,11.7836,71.0113,0,eIoni,0.248601
0,3504,3500,e-,0.743036,-17.0284,11.924,69.971,0,eIoni,0.437994
0,3499,3496,gamma,0.742256,-17.1339,12.3907,70.0943,0,phot,0.011219
0,3506,3499,e-,0.742262,-17.1334,12.3907,70.0952,0,eIoni,0.106112
0,3498,3496,gamma,0.741927,-17.1147,12.445,69.9079,0.466525,compt,0
0,3498,3496,gamma,0.757129,-20.8457,12.8292,67.319,0,phot,0.076115
0,3508,3498,e-,0.75716,-20.8529,12.8308,67.3172,0,eIoni,0.39041
0,3507,3498,e-,0.741945,-17.1157,12.4484,69.91,0,eIoni,0.256295
0,3497,3496,gamma,0.742797,-16.9536,11.964,70.184,0,phot,0.076115
0,3509,3497,e-,0.742813,-16.9516,11.961,70.1848,0,eIoni,0.239882
0,3495,3463,e-,0.741042,-17.027,12.3903,69.9082,5.57332,eBrem,0.395636
0,3495,3463,e-,0.74227,-17.3362,12.4835,70.0818,1.18632,eBrem,1.72288
0,3495,3463,e-,0.742406,-17.371,12.4982,70.0911,0,eIoni,1.18632
0,3511,3495,gamma,0.762095,-22.5396,14.6352,71.9839,1.3077,compt,0
0,3511,3495,gamma,0.774191,-24.1188,17.5623,73.4291,0.806888,compt,0
0,3511,3495,gamma,0.784384,-23.5147,20.5192,73.9085,0,phot,0.076115
0,3514,3511,e-,0.784454,-23.5106,20.5368,73.9146,0,eIoni,0.730773
0,3513,3511,e-,0.774233,-24.128,17.5657,73.4341,0,eIoni,0.500808
0,3512,3511,e-,0.762256,-22.5852,14.6329,71.9925,0.376565,eBrem,0.97985
0,3512,3511,e-,0.762285,-22.5806,14.6284,71.9894,0,eIoni,0.376565
0,3510,3495,gamma,0.750392,-19.423,12.9236,71.2613,0.539485,compt,0
0,3510,3495,gamma,0.750713,-19.5172,12.9039,71.2634,0.237269,compt,0
0,3510,3495,gamma,0.751168,-19.4682,12.7997,71.19,0,phot,0.076115
0,3517,3510,e-,0.751179,-19.4671,12.7981,71.1904,0,eIoni,0.161154
0,3516,3510,e-,0.750735,-19.5222,12.9045,71.2645,0,eIoni,0.302217
0,3515,3510,e-,0.7504,-19.4232,12.9245,71.2626,0,eIoni,0.137266
0,2178,2175,gamma,0.696567,-12.2357,7.26083,58.5578,0,conv,0
0,3519,2178,e+,0.698201,-12.3615,7.37129,59.0182,27.7648,eBrem,1.54046
0,3519,2178,e+,0.699092,-12.1613,7.52826,59.1,26.8989,eBrem,0.563937
0,3519,2178,e+,0.700432,-11.877,7.75168,59.2748,0,annihil,0.808428
0,3523,3519,gamma,0.771421,4.06401,13.8184,72.0027,0,conv,0
0,3525,3523,e+,0.773597,4.56052,13.9903,72.3884,8.56972,eBrem,2.56256
0,3525,3523,e+,0.775212,4.60832,14.3562,72.7005,7.14758,eBrem,1.42214
0,3525,3523,e+,0.775598,4.70914,14.4102,72.7171,6.93782,eBrem,0.209753
0,3525,3523,e+,0.776129,4.85335,14.4758,72.708,5.05461,eBrem,0.380551
0,3525,3523,e+,0.77729,5.16769,14.6215,72.6949,3.66845,eBrem,1.14345
0,3525,3523,e+,0.778256,5.27825,14.7743,72.4781,1.2641,eBrem,2.40435
0,3525,3523,e+,0.77847,5.30663,14.7996,72.4299,0,eIoni,1.2641
0,3525,3523,e+,0.77847,5.30663,14.7996,72.4299,0,annihil,0
0,3530,3525,gamma,0.791354,6.14627,15.3981,72.1745,0.197052,compt,0
0,3530,3525,gamma,0.791635,6.13342,15.3585,72.248,0,phot,0.076115
0,3532,3530,e-,0.791643,6.13264,15.3586,72.2491,0,eIoni,0.120937
0,3531,3530,e-,0.791377,6.14994,15.4013,72.172,0,eIoni,0.313947
0,3529,3525,gamma,0.788977,5.03024,14.6026,72.514,0,phot,0.013422
0,3533,3529,e-,0.789019,5.02034,14.602,72.5184,0,eIoni,0.497577
0,3528,3525,gamma,0.778649,5.28027,14.8657,72.3889,0,phot,0.076115
0,3534,3528,e-,0.77866,5.28155,14.8674,72.3887,0,eIoni,0.166588
0,3527,3525,gamma,0.837931,20.1933,24.8524,72.1681,0,phot,0.076115
0,3535,3527,e-,0.838108,20.2376,24.8766,72.1598,0,eIoni,1.42655
0,3526,3525,gamma,0.782997,4.87229,16.1578,74.1619,0,phot,0.076115
0,3536,3526,e-,0.78301,4.87167,16.1604,74.162,0,eIoni,0.197162
0,3524,3523,e-,0.77322,4.46402,13.978,72.3268,12.2729,eBrem,1.22997
0,3524,3523,e-,0.773772,4.60757,13.8965,72.3185,11.4641,eBrem,0.5134
0,3524,3523,e-,0.775737,5.05998,13.7911,72.6797,9.21196,eBrem,1.95956
0,3524,3523,e-,0.777355,4.71271,14.1232,72.6178,7.66545,eBrem,1.54651
0,3524,3523,e-,0.778449,4.91822,14.372,72.6734,6.19188,eBrem,1.47357
0,3524,3523,e-,0.778606,4.92761,14.4118,72.6964,4.14559,eBrem,0.0770375
0,3524,3523,e-,0.779173,4.96978,14.4981,72.8355,3.33831,eBrem,0.624891
0,3524,3523,e-,0.779204,4.97085,14.5069,72.8365,2.74879,eBrem,0.0134527
0,3524,3523,e-,0.77966,5.01288,14.6336,72.8574,0,eBrem,2.74879
0,3542,3524,gamma,0.779247,4.97157,14.5196,72.8398,0.515808,compt,0
0,3542,3524,gamma,0.78348,4.55163,15.7168,72.8548,0.515808,Rayl,0
0,3542,3524,gamma,0.785491,4.36442,16.2898,72.8675,0.499915,compt,0
0,3542,3524,gamma,0.78877,3.87357,17.1278,73.019,0.186478,compt,0
0,3542,3524,gamma,0.789405,3.9131,17.0178,72.8687,0.186478,Rayl,0
0,3542,3524,gamma,0.791314,3.80709,16.7675,72.365,0,phot,0.076115
0,3546,3542,e-,0.79132,3.80634,16.7672,72.3642,0,eIoni,0.110363
0,3545,3542,e-,0.788793,3.87113,17.1323,73.0209,0,eIoni,0.313436
0,3544,3542,e-,0.785492,4.36446,16.2898,72.8674,0,eIoni,0.0158929
0,3543,3542,e-,0.779251,4.97192,14.5197,72.8401,0,eIoni,0.0602608
0,3541,3524,gamma,0.780037,5.02489,14.751,72.8289,0.129555,compt,0
0,3541,3524,gamma,0.781134,4.98327,14.7206,73.1535,0,phot,0.076115
0,3548,3541,e-,0.781136,4.9834,14.7207,73.1538,0,eIoni,0.0534403
0,3547,3541,e-,0.78004,5.02498,14.7513,72.8287,0,eIoni,0.0528341
0,3540,3524,gamma,0.783722,5.53987,15.6663,73.3319,0.911114,compt,0
0,3540,3524,gamma,0.790067,5.20961,17.5327,73.173,0.656846,compt,0
0,3540,3524,gamma,0.793121,5.64238,18.3394,73.1698,0.656846,Rayl,0
0,3540,3524,gamma,0.796908,6.30488,19.2597,73.2278,0.368523,compt,0
0,3540,3524,gamma,0.799365,6.93603,19.1384,73.5876,0,phot,0.076115
0,3552,3540,e-,0.799386,6.93939,19.139,73.5912,0,eIoni,0.292408
0,3551,3540,e-,0.796929,6.30541,19.2644,73.2267,0,eIoni,0.288324
0,3550,3540,e-,0.790085,5.20632,17.5349,73.1725,0,eIoni,0.254268
0,3549,3540,e-,0.783838,5.56077,15.6821,73.3516,0,eIoni,1.05814
0,3539,3524,gamma,0.778256,4.49567,14.2705,72.5304,0,phot,0.076115
0,3553,3539,e-,0.778271,4.49306,14.2688,72.5302,0,eIoni,0.216412
0,3538,3524,gamma,0.77798,5.52668,13.6083,73.1333,0,phot,0.076115
0,3554,3538,e-,0.777995,5.52613,13.6065,73.1358,0,eIoni,0.219295
0,3537,3524,gamma,0.773492,4.53624,13.9416,72.317,0.49569,Rayl,0
0,3537,3524,gamma,0.776461,5.37275,13.6431,72.3762,0.456092,compt,0
0,3537,3524,gamma,0.781246,6.79591,13.7631,72.5084,0,phot,0.076115
0,3556,3537,e-,0.781275,6.80276,13.7607,72.5079,0,eIoni,0.379977
0,3555,3537,e-,0.776463,5.37277,13.6428,72.3761,0,eIoni,0.0395986
0,3522,3519,gamma,0.715819,-11.5287,12.2854,58.4995,0.351871,compt,0
0,3522,3519,gamma,0.721213,-10.0281,12.722,58.9151,0,phot,0.013422
0,3558,3522,e-,0.721238,-10.0221,12.7216,58.9138,0,eIoni,0.338449
0,3557,3522,e-,0.715844,-11.5311,12.2906,58.4977,0,eIoni,0.334553
0,3521,3519,gamma,0.702985,-11.3243,8.16081,59.6113,0.301955,Rayl,0
0,3521,3519,gamma,0.708015,-10.2868,8.91795,60.4009,0,phot,0.076115
0,3559,3521,e-,0.70803,-10.2845,8.92031,60.4017,0,eIoni,0.22584
0,3520,3519,gamma,0.711131,-9.50015,9.73765,60.1308,2.22416,compt,0
0,3520,3519,gamma,0.727924,-5.49189,12.7839,60.0867,1.96358,compt,0
0,3520,3519,gamma,0.728287,-5.40382,12.8421,60.0601,1.07132,compt,0
0,3520,3519,gamma,0.731057,-4.85633,12.9481,59.445,0.605806,compt,0
0,3520,3519,gamma,0.736805,-3.18477,12.5329,59.3876,0,phot,0.076115
0,3564,3520,e-,0.736851,-3.17443,12.5273,59.3893,0,eIoni,0.529691
0,3563,3520,e-,0.731095,-4.85493,12.9515,59.4358,0,eIoni,0.465515
0,3562,3520,e-,0.728379,-5.38658,12.8599,60.0662,0,eIoni,0.892262
0,3561,3520,e-,0.727943,-5.49058,12.7861,60.09,0,eIoni,0.260579
0,3560,3520,e-,0.711178,-9.49643,9.74233,60.1418,0,eIoni,0.548403
0,3518,2178,e-,0.696782,-12.251,7.28525,58.6137,1.2244,eBrem,0.449561
0,3518,2178,e-,0.696925,-12.26,7.31856,58.592,0,eIoni,1.2244
0,2177,2175,gamma,0.726654,-14.5752,9.49642,66.9775,0,conv,0
0,3566,2177,e+,0.728615,-14.7159,9.64501,67.5284,47.5414,eBrem,1.34105
0,3566,2177,e+,0.730215,-14.86,9.84797,67.9385,45.0341,eBrem,1.00175
0,3566,2177,e+,0.731867,-15.0203,10.0202,68.374,43.707,eBrem,1.12048
0,3566,2177,e+,0.732502,-15.0585,10.0537,68.5576,42.2919,eBrem,0.465943
0,3566,2177,e+,0.732556,-15.0625,10.0563,68.5732,40.1553,eBrem,0.0389938
0,3566,2177,e+,0.732845,-15.0831,10.0692,68.6561,39.1772,eBrem,0.845957
0,3566,2177,e+,0.733147,-15.1062,10.0823,68.7427,37.2205,eBrem,0.245833
0,3566,2177,e+,0.734093,-15.1873,10.1178,69.0123,35.8299,eBrem,0.624334
0,3566,2177,e+,0.735517,-15.3112,10.1964,69.4129,34.5807,eBrem,1.00884
0,3566,2177,e+,0.735806,-15.3444,10.2216,69.489,32.0825,eBrem,0.215205
0,3566,2177,e+,0.737233,-15.5044,10.3121,69.8754,23.4059,eBrem,0.927953
0,3566,2177,e+,0.738345,-15.6361,10.3593,70.1779,16.2567,eBrem,1.34207
0,3566,2177,e+,0.738776,-15.714,10.3748,70.2797,15.4218,eBrem,0.613544
0,3566,2177,e+,0.740068,-16.008,10.3887,70.5312,13.9204,eBrem,1.32137
0,3566,2177,e+,0.742303,-16.4812,10.4326,71.0029,9.7562,eBrem,2.01081
0,3566,2177,e+,0.743835,-16.9205,10.5614,70.9754,8.44439,eBrem,1.0863
0,3566,2177,e+,0.74661,-17.704,10.8338,71.018,4.87429,eBrem,3.44498
0,3566,2177,e+,0.747459,-17.7809,10.6231,70.9001,3.41557,eBrem,1.25333
0,3566,2177,e+,0.747508,-17.7784,10.6096,70.9048,3.2256,eBrem,0.0649973
0,3566,2177,e+,0.74832,-17.697,10.3877,70.952,0.832663,eIoni,2.39294
0,3566,2177,e+,0.748441,-17.6769,10.3961,70.9263,0,eIoni,0.832663
0,3566,2177,e+,0.748441,-17.6769,10.3961,70.9263,0,annihil,0
0,3587,3566,gamma,0.87855,-19.2243,8.88957,66.2908,0.510999,Rayl,0
0,3587,3566,gamma,0.879188,-19.2833,8.83381,66.1178,0.340621,compt,0
0,3587,3566,gamma,0.879299,-19.264,8.81392,66.0992,0,phot,0.076115
0,3589,3587,e-,0.879318,-19.2632,8.81015,66.101,0,eIoni,0.264506
0,3588,3587,e-,0.879199,-19.285,8.83407,66.1164,0,eIoni,0.170378
0,3586,3566,gamma,0.874441,-16.5022,11.5397,74.4453,0.487859,compt,0
0,3586,3566,gamma,0.882625,-15.4587,11.5694,76.6654,0.481445,compt,0
0,3586,3566,gamma,0.911141,-12.6164,12.8384,84.6276,0,phot,0.076115
0,3592,3586,e-,0.911173,-12.6131,12.844,84.6323,0,eIoni,0.40533
0,3591,3586,e-,0.882625,-15.4587,11.5694,76.6654,0,eIoni,0.00641406
0,3590,3586,e-,0.874442,-16.5023,11.5398,74.4453,0,eIoni,0.0231403
0,3585,3566,gamma,0.747691,-17.7555,10.5633,70.9233,0,phot,0.076115
0,3593,3585,e-,0.747693,-17.7556,10.5631,70.9235,0,eIoni,0.0488522
0,3584,3566,gamma,0.748984,-17.6597,10.1925,70.9949,0,phot,0.076115
0,3594,3584,e-,0.748992,-17.6584,10.192,70.9951,0,eIoni,0.12928
0,3583,3566,gamma,0.747175,-17.7581,10.7005,70.9286,0,phot,0.076115
0,3595,3583,e-,0.747178,-17.7582,10.7004,70.9283,0,eIoni,0.0489998
0,3582,3566,gamma,0.74589,-17.4882,10.7934,71.0326,0,phot,0.076115
0,3596,3582,e-,0.745899,-17.49,10.7935,71.033,0,eIoni,0.149396
0,3581,3566,gamma,0.811764,-37.202,12.4623,70.6089,1.81199,compt,0
0,3581,3566,gamma,0.827954,-41.8801,12.0374,69.3869,0.368261,compt,0
0,3581,3566,gamma,0.834642,-42.2064,12.8059,71.2099,0.241623,compt,0
0,3581,3566,gamma,0.839882,-41.8978,11.6473,72.2249,0,phot,0.076115
0,3600,3581,e-,0.839893,-41.8965,11.6462,72.226,0,eIoni,0.165508
0,3599,3581,e-,0.83465,-42.2068,12.8071,71.2106,0,eIoni,0.126638
0,3598,3581,e-,0.828132,-41.9262,12.0292,69.3652,0.579788,eBrem,0.863942
0,3598,3581,e-,0.828183,-41.9159,12.023,69.3588,0,eIoni,0.579788
0,3597,3581,e-,0.81179,-37.2056,12.4656,70.6127,0,eIoni,0.341444
0,3580,3566,gamma,0.740348,-16.0705,10.3923,70.5867,0,phot,0.076115
0,3601,3580,e-,0.740354,-16.0711,10.3922,70.5875,0,eIoni,0.103843
